Instance,LB,ILB,TLB,UP,IUP,TUP,ITER,TIME,OPTG,OPTS
input/Spd_RF2_400_429_4627.txt, 106.71977, 107, 0, 113, 148, 0, 67503, 10, 0, 0
input/Spd_RF2_400_429_4635.txt, 101.35993, 296, 0, 112, 241, 0, 61262, 10, 0, 0
input/Spd_RF2_400_429_4643.txt, 106.79752, 85, 0, 115, 317, 0, 67881, 10, 0, 0
input/Spd_RF2_400_459_4651.txt, 86.41038, 28593, 4, 101, 19105, 3, 62959, 10, 0, 0
input/Spd_RF2_400_459_4659.txt, 81.05418, 62, 0, 97, 4957, 0, 63180, 10, 0, 0
input/Spd_RF2_400_459_4667.txt, 79.79446, 17172, 2, 100, 3073, 0, 62458, 10, 0, 0
input/Spd_RF2_400_459_4675.txt, 85.98234, 219, 0, 104, 218, 0, 56087, 10, 0, 0
input/Spd_RF2_400_459_4683.txt, 82.46739, 51, 0, 102, 136, 0, 61731, 10, 0, 0
input/Spd_RF2_400_489_4691.txt, 63.15256, 40, 0, 92, 1750, 0, 60379, 10, 0, 0
input/Spd_RF2_400_489_4699.txt, 67.48044, 45, 0, 95, 1691, 0, 54956, 10, 0, 0
input/Spd_RF2_400_489_4707.txt, 66.47834, 117, 0, 91, 6815, 1, 60978, 10, 0, 0
input/Spd_RF2_400_489_4715.txt, 66.05841, 51, 0, 91, 59653, 9, 60496, 10, 0, 0
input/Spd_RF2_400_489_4723.txt, 66.94172, 45, 0, 94, 8326, 1, 61087, 10, 0, 0
input/Spd_RF2_400_519_4731.txt, 55.19559, 91, 0, 90, 18, 0, 50138, 10, 0, 0
input/Spd_RF2_400_519_4739.txt, 49.64486, 63, 0, 84, 57, 0, 55232, 10, 0, 0
input/Spd_RF2_400_519_4747.txt, 55.08817, 53, 0, 87, 20, 0, 56757, 10, 0, 0
input/Spd_RF2_400_519_4755.txt, 53.46599, 94, 0, 86, 122, 0, 56210, 10, 0, 0
input/Spd_RF2_400_519_4763.txt, 58.51779, 49854, 8, 84, 82, 0, 57286, 10, 0, 0
input/Spd_RF2_400_549_4771.txt, 41.74158, 96, 0, 80, 24, 0, 51758, 10, 0, 0
input/Spd_RF2_400_549_4779.txt, 42.10191, 77, 0, 80, 18, 0, 51128, 10, 0, 0
input/Spd_RF2_400_549_4787.txt, 43.89342, 91, 0, 79, 48, 0, 52051, 10, 0, 0
input/Spd_RF2_400_549_4795.txt, 40.02899, 59, 0, 77, 18702, 3, 53981, 10, 0, 0
input/Spd_RF2_400_549_4803.txt, 46.46445, 105, 0, 79, 101, 0, 3301, 10, 0, 0
input/Spd_RF2_40_50_611.txt, 7.05256, 472, 0, 8, 134, 0, 648329, 10, 0, 0
input/Spd_RF2_40_50_619.txt, 6.00138, 5418, 0, 7, 10, 0, 706709, 10, 0, 0
input/Spd_RF2_40_50_627.txt, 6.00304, 231, 0, 7, 84, 0, 704666, 10, 0, 0
input/Spd_RF2_40_50_635.txt, 5.32391, 29, 0, 9, 11, 0, 699155, 10, 0, 0
input/Spd_RF2_40_50_643.txt, 4.54721, 24, 0, 7, 216, 0, 679492, 10, 0, 0
input/Spd_RF2_40_60_651.txt, 1.00000, 5837, 1, 5, 136, 0, 38558, 10, 0, 0
input/Spd_RF2_40_60_659.txt, 1.53010, 25, 0, 4, 479, 0, 552084, 10, 0, 0
input/Spd_RF2_40_60_667.txt, 3.00000, 543114, 9, 5, 371, 0, 574754, 10, 0, 0
input/Spd_RF2_40_60_675.txt, 1.01987, 62126, 1, 5, 3, 0, 570337, 10, 0, 0
input/Spd_RF2_40_60_683.txt, 3.08255, 94, 0, 6, 45, 0, 582376, 10, 0, 0
input/Spd_RF2_40_71_691.txt, 0.15543, 37, 0, 2, 44952, 0, 494266, 10, 0, 0
input/Spd_RF2_40_71_699.txt, 1.19692, 36, 0, 4, 21181, 0, 468531, 10, 0, 0
input/Spd_RF2_40_71_707.txt, 1.12720, 272339, 5, 4, 25731, 0, 472102, 10, 0, 0
input/Spd_RF2_40_71_715.txt, 1.15464, 36, 0, 4, 3783, 0, 460339, 10, 0, 0
input/Spd_RF2_40_71_723.txt, 0.08863, 21, 0, 4, 48946, 1, 466080, 10, 0, 0
input/Spd_RF2_40_81_731.txt, -0.06667, 20321, 0, 4, 10934, 0, 404640, 10, 0, 0
input/Spd_RF2_40_81_739.txt, -0.02563, 251745, 6, 2, 55, 0, 369279, 10, 0, 0
input/Spd_RF2_40_81_747.txt, 0.01607, 27, 0, 5, 13813, 0, 421192, 10, 0, 0
input/Spd_RF2_40_81_755.txt, -0.03425, 9454, 3, 4, 2809, 1, 27385, 10, 0, 0
input/Spd_RF2_40_81_763.txt, -0.04642, 123208, 2, 4, 25069, 0, 417721, 10, 0, 0
input/Spd_RF2_40_92_771.txt, -0.05962, 24672, 0, 4, 2, 0, 372663, 10, 0, 0
input/Spd_RF2_40_92_779.txt, -0.04520, 346498, 9, 3, 171398, 4, 363720, 10, 0, 0
input/Spd_RF2_40_92_787.txt, 0.09567, 38, 0, 4, 163347, 4, 367387, 10, 0, 0
input/Spd_RF2_40_92_795.txt, -0.05776, 319006, 9, 4, 141190, 3, 343360, 10, 0, 0
input/Spd_RF2_40_92_803.txt, -0.01698, 114, 0, 4, 24, 0, 364205, 10, 0, 0
input/Spd_RF2_450_482_4811.txt, 118.92340, 43104, 7, 128, 28659, 4, 58810, 10, 0, 0
input/Spd_RF2_450_482_4819.txt, 118.95863, 98, 0, 129, 13, 0, 60607, 10, 0, 0
input/Spd_RF2_450_482_4827.txt, 118.03551, 13047, 2, 130, 1571, 0, 59063, 10, 0, 0
input/Spd_RF2_450_482_4835.txt, 116.99500, 92, 0, 130, 11, 0, 60223, 10, 0, 0
input/Spd_RF2_450_482_4843.txt, 119.93125, 167, 0, 129, 330, 0, 60053, 10, 0, 0
input/Spd_RF2_450_515_4851.txt, 97.36627, 69, 0, 115, 53, 0, 56333, 10, 0, 0
input/Spd_RF2_450_515_4859.txt, 97.73415, 1614, 0, 119, 8846, 1, 55213, 10, 0, 0
input/Spd_RF2_450_515_4867.txt, 94.11375, 52, 0, 114, 113, 0, 54804, 10, 0, 0
input/Spd_RF2_450_515_4875.txt, 97.02052, 107, 0, 115, 2529, 0, 55660, 10, 0, 0
input/Spd_RF2_450_515_4883.txt, 93.48165, 806, 0, 115, 4702, 0, 54637, 10, 0, 0
input/Spd_RF2_450_548_4891.txt, 81.89965, 339, 0, 102, 105, 0, 52573, 10, 0, 0
input/Spd_RF2_450_548_4899.txt, 76.73614, 270, 0, 104, 54, 0, 52239, 10, 0, 0
input/Spd_RF2_450_548_4907.txt, 74.27662, 109, 0, 102, 30, 0, 51891, 10, 0, 0
input/Spd_RF2_450_548_4915.txt, 73.37145, 82, 0, 103, 88, 0, 52441, 10, 0, 0
input/Spd_RF2_450_548_4923.txt, 78.22651, 45, 0, 108, 14, 0, 51621, 10, 0, 0
input/Spd_RF2_450_581_4931.txt, 64.94866, 128, 0, 101, 30, 0, 47612, 10, 0, 0
input/Spd_RF2_450_581_4939.txt, 63.73345, 122, 0, 93, 31, 0, 50791, 10, 0, 0
input/Spd_RF2_450_581_4947.txt, 63.48596, 102, 0, 96, 149, 0, 50885, 10, 0, 0
input/Spd_RF2_450_581_4955.txt, 60.13494, 30, 0, 100, 29, 0, 48205, 10, 0, 0
input/Spd_RF2_450_581_4963.txt, 62.90551, 96, 0, 99, 77, 0, 47145, 10, 0, 0
input/Spd_RF2_450_614_4971.txt, 48.29256, 65, 0, 91, 45, 0, 45480, 10, 0, 0
input/Spd_RF2_450_614_4979.txt, 47.95222, 44, 0, 92, 18, 0, 45724, 10, 0, 0
input/Spd_RF2_450_614_4987.txt, 47.70356, 48, 0, 91, 24, 0, 45109, 10, 0, 0
input/Spd_RF2_450_614_4995.txt, 52.67193, 117, 0, 89, 23, 0, 45687, 10, 0, 0
input/Spd_RF2_450_614_5003.txt, 47.56759, 39, 0, 92, 67, 0, 45385, 10, 0, 0
input/Spd_RF2_500_534_5011.txt, 134.39002, 12950, 2, 143, 1274, 0, 53861, 10, 0, 0
input/Spd_RF2_500_534_5019.txt, 133.50657, 86, 0, 145, 213, 0, 53712, 10, 0, 0
input/Spd_RF2_500_534_5027.txt, 135.49290, 999, 0, 145, 9, 0, 53789, 10, 0, 0
input/Spd_RF2_500_534_5035.txt, 138.39608, 23029, 4, 146, 7132, 1, 53248, 10, 0, 0
input/Spd_RF2_500_534_5043.txt, 133.98663, 3117, 0, 142, 2967, 0, 53900, 10, 0, 0
input/Spd_RF2_500_568_5051.txt, 109.93328, 422, 0, 128, 239, 0, 49626, 10, 0, 0
input/Spd_RF2_500_568_5059.txt, 107.95858, 35418, 7, 129, 443, 0, 49577, 10, 0, 0
input/Spd_RF2_500_568_5067.txt, 108.36747, 60, 0, 133, 77, 0, 49279, 10, 0, 0
input/Spd_RF2_500_568_5075.txt, 113.01709, 98, 0, 130, 103, 0, 49936, 10, 0, 0
input/Spd_RF2_500_568_5083.txt, 112.79384, 635, 0, 129, 72, 0, 45536, 10, 0, 0
input/Spd_RF2_500_603_5091.txt, 94.40922, 140, 0, 119, 1958, 0, 47399, 10, 0, 0
input/Spd_RF2_500_603_5099.txt, 90.98415, 910, 0, 117, 41, 0, 46934, 10, 0, 0
input/Spd_RF2_500_603_5107.txt, 93.04625, 205, 0, 119, 31, 0, 46590, 10, 0, 0
input/Spd_RF2_500_603_5115.txt, 92.49525, 216, 0, 119, 113, 0, 46348, 10, 0, 0
input/Spd_RF2_500_603_5123.txt, 85.69528, 92, 0, 118, 24, 0, 46623, 10, 0, 0
input/Spd_RF2_500_637_5131.txt, 79.13050, 44, 0, 114, 20, 0, 43368, 10, 0, 0
input/Spd_RF2_500_637_5139.txt, 76.39223, 144, 0, 112, 58, 0, 43391, 10, 0, 0
input/Spd_RF2_500_637_5147.txt, 77.35518, 202, 0, 106, 124, 0, 43790, 10, 0, 0
input/Spd_RF2_500_637_5155.txt, 67.67223, 33, 0, 108, 8456, 1, 43849, 10, 0, 0
input/Spd_RF2_500_637_5163.txt, 71.50814, 203, 0, 104, 37, 0, 43093, 10, 0, 0
input/Spd_RF2_500_672_5171.txt, 61.23086, 58, 0, 104, 43, 0, 41272, 10, 0, 0
input/Spd_RF2_500_672_5179.txt, 56.88333, 78, 0, 104, 6803, 1, 43087, 10, 0, 0
input/Spd_RF2_500_672_5187.txt, 50.52314, 37, 0, 101, 67, 0, 38467, 10, 0, 0
input/Spd_RF2_500_672_5195.txt, 59.81860, 76, 0, 103, 21, 0, 41585, 10, 0, 0
input/Spd_RF2_500_672_5203.txt, 58.13952, 106, 0, 99, 46, 0, 41306, 10, 0, 0
input/Spd_RF2_60_107_1131.txt, 0.01902, 50593, 1, 8, 165, 0, 305455, 10, 0, 0
input/Spd_RF2_60_107_1139.txt, 2.11939, 229436, 7, 7, 156595, 4, 314960, 10, 0, 0
input/Spd_RF2_60_107_1147.txt, 0.51287, 49, 0, 7, 419, 0, 300257, 10, 0, 0
input/Spd_RF2_60_107_1155.txt, 1.98654, 50803, 1, 7, 13496, 0, 318472, 10, 0, 0
input/Spd_RF2_60_107_1163.txt, 1.65574, 33, 0, 5, 299137, 9, 310219, 10, 0, 0
input/Spd_RF2_60_119_1171.txt, 0.24291, 40, 0, 6, 93975, 3, 274107, 10, 0, 0
input/Spd_RF2_60_119_1179.txt, 0.12552, 41, 0, 6, 183610, 6, 271323, 10, 0, 0
input/Spd_RF2_60_119_1187.txt, 0.91490, 167706, 6, 7, 100101, 3, 266974, 10, 0, 0
input/Spd_RF2_60_119_1195.txt, 0.08717, 30, 0, 7, 145276, 5, 265485, 10, 0, 0
input/Spd_RF2_60_119_1203.txt, 0.17412, 48, 0, 8, 12, 0, 252812, 10, 0, 0
input/Spd_RF2_60_71_1011.txt, 8.44659, 42, 0, 11, 9, 0, 498796, 10, 0, 0
input/Spd_RF2_60_71_1019.txt, 12.16524, 49822, 1, 15, 13, 0, 495313, 10, 0, 0
input/Spd_RF2_60_71_1027.txt, 10.76800, 192, 0, 14, 2, 0, 452487, 10, 0, 0
input/Spd_RF2_60_71_1035.txt, 9.34751, 37, 0, 13, 1, 0, 479121, 10, 0, 0
input/Spd_RF2_60_71_1043.txt, 14.32826, 325, 0, 15, 19, 0, 492997, 10, 0, 0
input/Spd_RF2_60_83_1051.txt, 4.65158, 78, 0, 11, 78, 0, 452647, 10, 0, 0
input/Spd_RF2_60_83_1059.txt, 4.99989, 155840, 3, 9, 6269, 0, 394691, 10, 0, 0
input/Spd_RF2_60_83_1067.txt, 6.09967, 47, 0, 10, 106198, 2, 390338, 10, 0, 0
input/Spd_RF2_60_83_1075.txt, 7.65004, 162, 0, 10, 11553, 0, 412707, 10, 0, 0
input/Spd_RF2_60_83_1083.txt, 6.15730, 74, 0, 9, 104, 0, 379371, 10, 0, 0
input/Spd_RF2_60_95_1091.txt, 3.42250, 84, 0, 8, 8956, 0, 366373, 10, 0, 0
input/Spd_RF2_60_95_1099.txt, 2.66520, 3131, 0, 8, 25095, 0, 372280, 10, 0, 0
input/Spd_RF2_60_95_1107.txt, 0.32482, 26, 0, 6, 116786, 3, 357376, 10, 0, 0
input/Spd_RF2_60_95_1115.txt, 5.00290, 277346, 7, 8, 18127, 0, 357809, 10, 0, 0
input/Spd_RF2_60_95_1123.txt, 2.13610, 21, 0, 8, 35, 0, 356924, 10, 0, 0
input/Spd_RF2_80_106_1451.txt, 6.54953, 19, 0, 14, 53, 0, 335762, 10, 0, 0
input/Spd_RF2_80_106_1459.txt, 10.42186, 376, 0, 13, 72, 0, 305009, 10, 0, 0
input/Spd_RF2_80_106_1467.txt, 9.05685, 245496, 7, 15, 123, 0, 323516, 10, 0, 0
input/Spd_RF2_80_106_1475.txt, 10.30109, 250, 0, 14, 37, 0, 304173, 10, 0, 0
input/Spd_RF2_80_106_1483.txt, 8.25043, 25, 0, 14, 4711, 0, 308391, 10, 0, 0
input/Spd_RF2_80_120_1491.txt, 4.86258, 87549, 3, 10, 28444, 1, 285275, 10, 0, 0
input/Spd_RF2_80_120_1499.txt, 3.99840, 263134, 9, 14, 61520, 2, 267144, 10, 0, 0
input/Spd_RF2_80_120_1507.txt, 4.98403, 74286, 2, 13, 3, 0, 269607, 10, 0, 0
input/Spd_RF2_80_120_1515.txt, 5.67161, 34, 0, 14, 45, 0, 266575, 10, 0, 0
input/Spd_RF2_80_120_1523.txt, 6.26131, 62, 0, 13, 35515, 1, 275032, 10, 0, 0
input/Spd_RF2_80_133_1531.txt, 2.02486, 49, 0, 10, 9887, 0, 238794, 10, 0, 0
input/Spd_RF2_80_133_1539.txt, 2.18586, 126224, 4, 10, 4324, 0, 253628, 10, 0, 0
input/Spd_RF2_80_133_1547.txt, 1.72053, 34, 0, 11, 28, 0, 242713, 10, 0, 0
input/Spd_RF2_80_133_1555.txt, 2.34258, 57, 0, 10, 3, 0, 248363, 10, 0, 0
input/Spd_RF2_80_133_1563.txt, 5.02057, 41, 0, 12, 23, 0, 236084, 10, 0, 0
input/Spd_RF2_80_147_1571.txt, 0.11724, 40, 0, 10, 144006, 6, 216482, 10, 0, 0
input/Spd_RF2_80_147_1579.txt, 2.98513, 206046, 9, 10, 13184, 0, 221366, 10, 0, 0
input/Spd_RF2_80_147_1587.txt, 1.23355, 35, 0, 9, 103152, 4, 220332, 10, 0, 0
input/Spd_RF2_80_147_1595.txt, 1.50808, 39, 0, 10, 210882, 9, 221293, 10, 0, 0
input/Spd_RF2_80_147_1603.txt, 1.23336, 36, 0, 10, 10823, 0, 220402, 10, 0, 0
input/Spd_RF2_80_93_1411.txt, 13.42803, 46, 0, 17, 67, 0, 369112, 10, 0, 0
input/Spd_RF2_80_93_1419.txt, 13.42157, 60, 0, 16, 867, 0, 364070, 10, 0, 0
input/Spd_RF2_80_93_1427.txt, 16.00000, 572, 0, 17, 570, 0, 388841, 10, 0, 0
input/Spd_RF2_80_93_1435.txt, 12.89887, 863, 0, 17, 27, 0, 371905, 10, 0, 0
input/Spd_RF2_80_93_1443.txt, 13.65743, 45, 0, 19, 9, 0, 387480, 10, 0, 0
