Instance,LB,ILB,TLB,UP,IUP,TUP,ITER,TIME,OPTG,OPTS
input/Spd_RF2_20_34_283.txt, -0.00098, 167400, 9, 1, 23, 0, 182151, 10, 0, 0
input/Spd_RF2_20_42_291.txt, 0.00382, 70128, 7, 1, 23, 0, 98306, 10, 0, 0
input/Spd_RF2_20_42_299.txt, -0.09217, 86, 0, 0, 86, 0, 86, 0, 1, 0
input/Spd_RF2_20_42_307.txt, -0.10962, 59, 0, 0, 63, 0, 63, 0, 1, 0
input/Spd_RF2_20_42_315.txt, -0.01933, 344, 0, 0, 618, 0, 618, 0, 1, 0
input/Spd_RF2_20_42_323.txt, -0.19715, 73, 0, 0, 75, 0, 75, 0, 1, 0
input/Spd_RF2_20_49_331.txt, -0.07083, 187, 0, 0, 187, 0, 187, 0, 1, 0
input/Spd_RF2_20_49_339.txt, -0.11218, 114, 0, 0, 114, 0, 114, 0, 1, 0
input/Spd_RF2_20_49_347.txt, -0.21591, 69, 0, 0, 98, 0, 98, 0, 1, 0
input/Spd_RF2_20_49_355.txt, -0.20099, 108, 0, 0, 108, 0, 108, 0, 1, 0
input/Spd_RF2_20_49_363.txt, -0.22418, 102, 0, 0, 105, 0, 105, 0, 1, 0
input/Spd_RF2_20_57_371.txt, -0.18359, 139, 0, 0, 139, 0, 139, 0, 1, 0
input/Spd_RF2_20_57_379.txt, -0.03258, 344, 0, 0, 1321, 0, 1321, 0, 1, 0
input/Spd_RF2_20_57_387.txt, -0.02984, 1317, 0, 0, 1549, 0, 1549, 0, 1, 0
input/Spd_RF2_20_57_395.txt, -0.09160, 294, 0, 0, 296, 0, 296, 0, 1, 0
input/Spd_RF2_20_57_403.txt, -0.03787, 337, 0, 0, 891, 0, 891, 0, 1, 0
input/Spd_RF2_250_273_4011.txt, 31.86667, 1, 0, 68, 2522, 2, 12974, 10, 0, 0
input/Spd_RF2_250_273_4019.txt, 31.81667, 1, 0, 67, 13, 0, 22344, 10, 0, 0
input/Spd_RF2_250_273_4027.txt, 31.26667, 1, 0, 66, 144, 1, 1446, 10, 0, 0
input/Spd_RF2_250_273_4035.txt, 31.01429, 1, 0, 68, 20, 0, 17365, 10, 0, 0
input/Spd_RF2_250_273_4043.txt, 31.48333, 1, 0, 67, 147, 1, 1241, 10, 0, 0
input/Spd_RF2_250_297_4051.txt, 22.47143, 1, 0, 55, 1, 0, 12070, 10, 0, 0
input/Spd_RF2_250_297_4059.txt, 23.33333, 1, 0, 59, 20, 0, 17167, 10, 0, 0
input/Spd_RF2_250_297_4067.txt, 22.59524, 1, 0, 54, 9, 0, 15962, 10, 0, 0
input/Spd_RF2_250_297_4075.txt, 23.36429, 1, 0, 57, 9221, 6, 14816, 10, 0, 0
input/Spd_RF2_250_297_4083.txt, 22.83333, 1, 0, 54, 7965, 4, 19725, 10, 0, 0
input/Spd_RF2_250_321_4091.txt, 17.89524, 1, 0, 51, 1, 0, 9419, 10, 0, 0
input/Spd_RF2_250_321_4099.txt, 17.36429, 1, 0, 50, 5195, 5, 9808, 10, 0, 0
input/Spd_RF2_250_321_4107.txt, 16.00000, 1, 0, 47, 4706, 7, 6329, 10, 0, 0
input/Spd_RF2_250_321_4115.txt, 16.79881, 1, 0, 49, 1, 0, 9814, 10, 0, 0
input/Spd_RF2_250_321_4123.txt, 18.46429, 1, 0, 49, 2725, 2, 10407, 10, 0, 0
input/Spd_RF2_250_345_4131.txt, 9.76712, 3, 0, 41, 2870, 5, 5337, 10, 0, 0
input/Spd_RF2_250_345_4139.txt, 12.20759, 3, 0, 43, 17, 0, 10459, 10, 0, 0
input/Spd_RF2_250_345_4147.txt, 10.71190, 1, 0, 42, 1967, 4, 4465, 10, 0, 0
input/Spd_RF2_250_345_4155.txt, 9.81273, 3, 0, 41, 2803, 3, 7649, 10, 0, 0
input/Spd_RF2_250_345_4163.txt, 11.55397, 3, 0, 42, 1848, 4, 4457, 10, 0, 0
input/Spd_RF2_250_369_4171.txt, 7.65405, 16, 0, 38, 17, 0, 4958, 10, 0, 0
input/Spd_RF2_250_369_4179.txt, 5.33266, 3, 0, 34, 20, 0, 3892, 10, 0, 0
input/Spd_RF2_250_369_4187.txt, 6.43554, 20, 0, 34, 1265, 2, 5797, 10, 0, 0
input/Spd_RF2_250_369_4195.txt, 6.86382, 24, 0, 34, 26, 0, 5406, 10, 0, 0
input/Spd_RF2_250_369_4203.txt, 7.00220, 23, 0, 36, 13, 0, 4950, 10, 0, 0
input/Spd_RF2_300_326_4211.txt, 39.06667, 1, 0, 81, 2261, 1, 15133, 10, 0, 0
input/Spd_RF2_300_326_4219.txt, 38.93333, 1, 0, 80, 284, 0, 20847, 10, 0, 0
input/Spd_RF2_300_326_4227.txt, 38.46667, 1, 0, 82, 705, 0, 16482, 10, 0, 0
input/Spd_RF2_300_326_4235.txt, 38.29762, 1, 0, 82, 7, 0, 16578, 10, 0, 0
input/Spd_RF2_300_326_4243.txt, 39.60000, 1, 0, 82, 1364, 0, 19725, 10, 0, 0
input/Spd_RF2_300_353_4251.txt, 29.91429, 1, 0, 71, 601, 0, 11219, 10, 0, 0
input/Spd_RF2_300_353_4259.txt, 29.67143, 1, 0, 69, 773, 0, 8625, 10, 0, 0
input/Spd_RF2_300_353_4267.txt, 30.58333, 1, 0, 74, 291, 0, 15684, 10, 0, 0
input/Spd_RF2_300_353_4275.txt, 29.96905, 1, 0, 73, 3, 0, 9971, 10, 0, 0
input/Spd_RF2_300_353_4283.txt, 29.63810, 1, 0, 72, 4611, 4, 11137, 10, 0, 0
input/Spd_RF2_300_380_4291.txt, 23.75476, 1, 0, 64, 3860, 5, 7478, 10, 0, 0
input/Spd_RF2_300_380_4299.txt, 21.86905, 1, 0, 63, 6, 0, 7358, 10, 0, 0
input/Spd_RF2_300_380_4307.txt, 20.33929, 1, 0, 61, 3, 0, 8583, 10, 0, 0
input/Spd_RF2_300_380_4315.txt, 19.66905, 1, 0, 57, 15, 0, 10251, 10, 0, 0
input/Spd_RF2_300_380_4323.txt, 22.36905, 1, 0, 60, 7495, 9, 7634, 10, 0, 0
input/Spd_RF2_300_407_4331.txt, 15.65000, 1, 0, 55, 3434, 8, 4102, 10, 0, 0
input/Spd_RF2_300_407_4339.txt, 15.85315, 3, 0, 56, 14, 0, 4258, 10, 0, 0
input/Spd_RF2_300_407_4347.txt, 16.05476, 1, 0, 54, 333, 0, 5883, 10, 0, 0
input/Spd_RF2_300_407_4355.txt, 14.28235, 3, 0, 52, 13, 0, 3991, 10, 0, 0
input/Spd_RF2_300_407_4363.txt, 15.88571, 1, 0, 53, 21, 0, 7322, 10, 0, 0
input/Spd_RF2_300_434_4371.txt, 12.04470, 21, 0, 45, 28, 0, 6865, 10, 0, 0
input/Spd_RF2_300_434_4379.txt, 9.35567, 17, 0, 46, 2, 0, 3529, 10, 0, 0
input/Spd_RF2_300_434_4387.txt, 9.44958, 16, 0, 45, 3560, 9, 3606, 10, 0, 0
input/Spd_RF2_300_434_4395.txt, 9.93604, 18, 0, 49, 4546, 8, 5214, 10, 0, 0
input/Spd_RF2_300_434_4403.txt, 13.03119, 34, 0, 52, 30, 0, 5144, 10, 0, 0
input/Spd_RF2_350_378_4411.txt, 46.40000, 1, 0, 96, 3225, 2, 12334, 10, 0, 0
input/Spd_RF2_350_378_4419.txt, 45.28333, 1, 0, 94, 831, 0, 19480, 10, 0, 0
input/Spd_RF2_350_378_4427.txt, 45.96667, 1, 0, 97, 165, 2, 766, 10, 0, 0
input/Spd_RF2_350_378_4435.txt, 45.60000, 1, 0, 94, 2120, 1, 14023, 10, 0, 0
input/Spd_RF2_350_378_4443.txt, 45.55000, 1, 0, 95, 4984, 4, 11627, 10, 0, 0
